CBSA,MDIV,STCOU,NAME,LSAD,population,year,estimate_type
32500,NA,21161,"Mason County, KY",County or equivalent,17548,2011,POPESTIMATE
32500,NA,21161,"Mason County, KY",County or equivalent,17467,2012,POPESTIMATE
32500,NA,21161,"Mason County, KY",County or equivalent,17331,2013,POPESTIMATE
32500,NA,21161,"Mason County, KY",County or equivalent,17143,2014,POPESTIMATE
32500,NA,21161,"Mason County, KY",County or equivalent,17066,2015,POPESTIMATE
32500,NA,21161,"Mason County, KY",County or equivalent,17182,2016,POPESTIMATE
32500,NA,21161,"Mason County, KY",County or equivalent,17225,2017,POPESTIMATE
32500,NA,21161,"Mason County, KY",County or equivalent,17150,2018,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,45837,2010,CENSUS
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,45837,2010,ESTIMATESBASE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,45783,2010,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,45696,2011,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,45521,2012,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,45254,2013,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,44835,2014,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,44711,2015,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,44341,2016,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,44145,2017,POPESTIMATE
32540,NA,NA,"McAlester, OK",Micropolitan Statistical Area,43877,2018,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,45837,2010,CENSUS
32540,NA,40121,"Pittsburg County, OK",County or equivalent,45837,2010,ESTIMATESBASE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,45783,2010,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,45696,2011,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,45521,2012,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,45254,2013,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,44835,2014,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,44711,2015,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,44341,2016,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,44145,2017,POPESTIMATE
32540,NA,40121,"Pittsburg County, OK",County or equivalent,43877,2018,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,53535,2010,CENSUS
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,53535,2010,ESTIMATESBASE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,53578,2010,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,53571,2011,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,53026,2012,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,52799,2013,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,52555,2014,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,52473,2015,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,52064,2016,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,52046,2017,POPESTIMATE
32620,NA,NA,"McComb, MS",Micropolitan Statistical Area,51889,2018,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,13131,2010,CENSUS
32620,NA,28005,"Amite County, MS",County or equivalent,13128,2010,ESTIMATESBASE
32620,NA,28005,"Amite County, MS",County or equivalent,13130,2010,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,13133,2011,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,12931,2012,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,12850,2013,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,12598,2014,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,12546,2015,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,12426,2016,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,12444,2017,POPESTIMATE
32620,NA,28005,"Amite County, MS",County or equivalent,12326,2018,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,40404,2010,CENSUS
32620,NA,28113,"Pike County, MS",County or equivalent,40407,2010,ESTIMATESBASE
32620,NA,28113,"Pike County, MS",County or equivalent,40448,2010,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,40438,2011,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,40095,2012,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,39949,2013,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,39957,2014,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,39927,2015,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,39638,2016,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,39602,2017,POPESTIMATE
32620,NA,28113,"Pike County, MS",County or equivalent,39563,2018,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,39839,2010,CENSUS
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,39824,2010,ESTIMATESBASE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,39860,2010,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,39903,2011,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,39745,2012,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,39898,2013,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,39991,2014,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,40269,2015,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,40443,2016,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,40690,2017,POPESTIMATE
32660,NA,NA,"McMinnville, TN",Micropolitan Statistical Area,40878,2018,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,39839,2010,CENSUS
32660,NA,47177,"Warren County, TN",County or equivalent,39824,2010,ESTIMATESBASE
32660,NA,47177,"Warren County, TN",County or equivalent,39860,2010,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,39903,2011,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,39745,2012,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,39898,2013,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,39991,2014,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,40269,2015,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,40443,2016,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,40690,2017,POPESTIMATE
32660,NA,47177,"Warren County, TN",County or equivalent,40878,2018,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,29180,2010,CENSUS
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,29181,2010,ESTIMATESBASE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,29126,2010,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,29149,2011,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,29217,2012,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,29412,2013,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,28893,2014,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,28634,2015,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,28411,2016,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,28673,2017,POPESTIMATE
32700,NA,NA,"McPherson, KS",Micropolitan Statistical Area,28537,2018,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,29180,2010,CENSUS
32700,NA,20113,"McPherson County, KS",County or equivalent,29181,2010,ESTIMATESBASE
32700,NA,20113,"McPherson County, KS",County or equivalent,29126,2010,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,29149,2011,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,29217,2012,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,29412,2013,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,28893,2014,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,28634,2015,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,28411,2016,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,28673,2017,POPESTIMATE
32700,NA,20113,"McPherson County, KS",County or equivalent,28537,2018,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,88765,2010,CENSUS
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,88750,2010,ESTIMATESBASE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,88613,2010,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,88155,2011,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,87719,2012,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,87503,2013,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,87151,2014,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,86510,2015,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,86306,2016,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,85788,2017,POPESTIMATE
32740,NA,NA,"Meadville, PA",Micropolitan Statistical Area,85063,2018,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,88765,2010,CENSUS
32740,NA,42039,"Crawford County, PA",County or equivalent,88750,2010,ESTIMATESBASE
32740,NA,42039,"Crawford County, PA",County or equivalent,88613,2010,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,88155,2011,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,87719,2012,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,87503,2013,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,87151,2014,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,86510,2015,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,86306,2016,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,85788,2017,POPESTIMATE
32740,NA,42039,"Crawford County, PA",County or equivalent,85063,2018,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,43857,2010,CENSUS
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,43865,2010,ESTIMATESBASE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,43887,2010,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,43796,2011,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,43804,2012,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,44048,2013,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,44076,2014,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,44249,2015,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,44337,2016,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,44699,2017,POPESTIMATE
32860,NA,NA,"Menomonie, WI",Micropolitan Statistical Area,45131,2018,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,43857,2010,CENSUS
32860,NA,55033,"Dunn County, WI",County or equivalent,43865,2010,ESTIMATESBASE
32860,NA,55033,"Dunn County, WI",County or equivalent,43887,2010,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,43796,2011,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,43804,2012,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,44048,2013,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,44076,2014,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,44249,2015,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,44337,2016,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,44699,2017,POPESTIMATE
32860,NA,55033,"Dunn County, WI",County or equivalent,45131,2018,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,107449,2010,CENSUS
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,107445,2010,ESTIMATESBASE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,107577,2010,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,107617,2011,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,107172,2012,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,106947,2013,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,105775,2014,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,104481,2015,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,103313,2016,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,102272,2017,POPESTIMATE
32940,NA,NA,"Meridian, MS",Micropolitan Statistical Area,100948,2018,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,16732,2010,CENSUS
32940,NA,28023,"Clarke County, MS",County or equivalent,16732,2010,ESTIMATESBASE
32940,NA,28023,"Clarke County, MS",County or equivalent,16731,2010,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,16696,2011,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,16531,2012,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,16420,2013,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,16279,2014,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,16029,2015,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,15904,2016,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,15823,2017,POPESTIMATE
32940,NA,28023,"Clarke County, MS",County or equivalent,15604,2018,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10456,2010,CENSUS
32940,NA,28069,"Kemper County, MS",County or equivalent,10446,2010,ESTIMATESBASE
32940,NA,28069,"Kemper County, MS",County or equivalent,10458,2010,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10293,2011,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10397,2012,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10303,2013,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10230,2014,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10116,2015,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10043,2016,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10119,2017,POPESTIMATE
32940,NA,28069,"Kemper County, MS",County or equivalent,10027,2018,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,80261,2010,CENSUS
32940,NA,28075,"Lauderdale County, MS",County or equivalent,80267,2010,ESTIMATESBASE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,80388,2010,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,80628,2011,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,80244,2012,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,80224,2013,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,79266,2014,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,78336,2015,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,77366,2016,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,76330,2017,POPESTIMATE
32940,NA,28075,"Lauderdale County, MS",County or equivalent,75317,2018,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,28743,2010,CENSUS
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,28743,2010,ESTIMATESBASE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,28777,2010,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,28500,2011,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,28499,2012,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,28301,2013,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,28104,2014,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,27858,2015,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,27821,2016,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,27766,2017,POPESTIMATE
32980,NA,NA,"Merrill, WI",Micropolitan Statistical Area,27689,2018,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,28743,2010,CENSUS
32980,NA,55069,"Lincoln County, WI",County or equivalent,28743,2010,ESTIMATESBASE
32980,NA,55069,"Lincoln County, WI",County or equivalent,28777,2010,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,28500,2011,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,28499,2012,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,28301,2013,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,28104,2014,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,27858,2015,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,27821,2016,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,27766,2017,POPESTIMATE
32980,NA,55069,"Lincoln County, WI",County or equivalent,27689,2018,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25529,2010,CENSUS
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25529,2010,ESTIMATESBASE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25451,2010,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25529,2011,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25530,2012,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25544,2013,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25815,2014,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25937,2015,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25848,2016,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25600,2017,POPESTIMATE
33020,NA,NA,"Mexico, MO",Micropolitan Statistical Area,25473,2018,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25529,2010,CENSUS
33020,NA,29007,"Audrain County, MO",County or equivalent,25529,2010,ESTIMATESBASE
33020,NA,29007,"Audrain County, MO",County or equivalent,25451,2010,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25529,2011,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25530,2012,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25544,2013,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25815,2014,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25937,2015,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25848,2016,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25600,2017,POPESTIMATE
33020,NA,29007,"Audrain County, MO",County or equivalent,25473,2018,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31848,2010,CENSUS
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31848,2010,ESTIMATESBASE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31856,2010,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31856,2011,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,32140,2012,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,32130,2013,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31905,2014,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31845,2015,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31578,2016,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31325,2017,POPESTIMATE
33060,NA,NA,"Miami, OK",Micropolitan Statistical Area,31175,2018,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31848,2010,CENSUS
33060,NA,40115,"Ottawa County, OK",County or equivalent,31848,2010,ESTIMATESBASE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31856,2010,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31856,2011,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,32140,2012,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,32130,2013,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31905,2014,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31845,2015,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31578,2016,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31325,2017,POPESTIMATE
33060,NA,40115,"Ottawa County, OK",County or equivalent,31175,2018,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,28691,2010,CENSUS
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,28691,2010,ESTIMATESBASE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,28709,2010,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,28657,2011,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,28296,2012,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,28047,2013,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,27847,2014,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,27391,2015,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,27231,2016,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,26904,2017,POPESTIMATE
33180,NA,NA,"Middlesborough, KY",Micropolitan Statistical Area,26569,2018,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,28691,2010,CENSUS
33180,NA,21013,"Bell County, KY",County or equivalent,28691,2010,ESTIMATESBASE
33180,NA,21013,"Bell County, KY",County or equivalent,28709,2010,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,28657,2011,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,28296,2012,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,28047,2013,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,27847,2014,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,27391,2015,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,27231,2016,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,26904,2017,POPESTIMATE
33180,NA,21013,"Bell County, KY",County or equivalent,26569,2018,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,55149,2010,CENSUS
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,55241,2010,ESTIMATESBASE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,55135,2010,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,54567,2011,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,55591,2012,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,55135,2013,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,54488,2014,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,54121,2015,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,53862,2016,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,53466,2017,POPESTIMATE
33300,NA,NA,"Milledgeville, GA",Micropolitan Statistical Area,53171,2018,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,45720,2010,CENSUS
33300,NA,13009,"Baldwin County, GA",County or equivalent,45840,2010,ESTIMATESBASE
33300,NA,13009,"Baldwin County, GA",County or equivalent,45701,2010,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,45173,2011,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,46511,2012,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,46180,2013,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,45914,2014,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,45542,2015,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,45231,2016,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,44921,2017,POPESTIMATE
33300,NA,13009,"Baldwin County, GA",County or equivalent,44823,2018,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,9429,2010,CENSUS
33300,NA,13141,"Hancock County, GA",County or equivalent,9401,2010,ESTIMATESBASE
33300,NA,13141,"Hancock County, GA",County or equivalent,9434,2010,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,9394,2011,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,9080,2012,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,8955,2013,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,8574,2014,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,8579,2015,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,8631,2016,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,8545,2017,POPESTIMATE
33300,NA,13141,"Hancock County, GA",County or equivalent,8348,2018,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28111,2010,CENSUS
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28122,2010,ESTIMATESBASE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28084,2010,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28051,2011,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,27859,2012,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,27876,2013,POPESTIMATE
